id,tipo,descripcion,lat,lon,fecha_extraccion,cuadrante,calle
2458,happy,Evento tipo happy,-33.464375,-70.93999999999998,2025-04-28 21:14:55,Q8_11_2,Ñuñoa Plaza Egaña
2459,desconocido,Evento tipo desconocido,-33.464375,-70.89999999999999,2025-04-28 21:15:03,Q8_11_3,Lo Barnechea
2460,happy,Evento tipo happy,-33.464375,-70.89999999999999,2025-04-28 21:15:03,Q8_11_3,Plaza Italia
2461,ninja,Evento tipo ninja,-33.464375,-70.89999999999999,2025-04-28 21:15:03,Q8_11_3,Vespucio Sur
2462,desconocido,Evento tipo desconocido,-33.464375,-70.85999999999999,2025-04-28 21:15:11,Q8_11_4,Recoleta
2463,sunny,Evento tipo sunny,-33.464375,-70.85999999999999,2025-04-28 21:15:11,Q8_11_4,Las Rejas
2464,happy,Evento tipo happy,-33.464375,-70.85999999999999,2025-04-28 21:15:11,Q8_11_4,Pudahuel
2465,ninja,Evento tipo ninja,-33.464375,-70.85999999999999,2025-04-28 21:15:11,Q8_11_4,Grecia Ñuñoa
2466,peaceful,Evento tipo peaceful,-33.464375,-70.85999999999999,2025-04-28 21:15:11,Q8_11_4,Av. La Florida
2467,inlove,Evento tipo inlove,-33.464375,-70.85999999999999,2025-04-28 21:15:11,Q8_11_4,Grecia Ñuñoa
2468,desconocido,Evento tipo desconocido,-33.464375,-70.82,2025-04-28 21:15:19,Q8_11_5,Av. La Florida
2469,happy,Evento tipo happy,-33.464375,-70.82,2025-04-28 21:15:19,Q8_11_5,Estación Central
2470,desconocido,Evento tipo desconocido,-33.464375,-70.77999999999999,2025-04-28 21:15:28,Q8_11_6,La Cisterna
2471,happy,Evento tipo happy,-33.464375,-70.77999999999999,2025-04-28 21:15:28,Q8_11_6,Recoleta
2472,ninja,Evento tipo ninja,-33.464375,-70.77999999999999,2025-04-28 21:15:28,Q8_11_6,Las Rejas
2473,peaceful,Evento tipo peaceful,-33.464375,-70.77999999999999,2025-04-28 21:15:28,Q8_11_6,Estación Central
2474,desconocido,Evento tipo desconocido,-33.464375,-70.74,2025-04-28 21:15:36,Q8_11_7,Maipú
2475,happy,Evento tipo happy,-33.464375,-70.74,2025-04-28 21:15:36,Q8_11_7,San Bernardo
2476,peaceful,Evento tipo peaceful,-33.464375,-70.74,2025-04-28 21:15:36,Q8_11_7,Quinta Normal
2477,inlove,Evento tipo inlove,-33.464375,-70.74,2025-04-28 21:15:36,Q8_11_7,Costanera Norte
2478,LOL,Evento tipo LOL,-33.464375,-70.74,2025-04-28 21:15:36,Q8_11_7,Peñalolén
2479,sunny,Evento tipo sunny,-33.464375,-70.74,2025-04-28 21:15:36,Q8_11_7,Plaza Italia
2480,desconocido,Evento tipo desconocido,-33.464375,-70.69999999999999,2025-04-28 21:15:44,Q8_11_8,San Joaquín
2481,zombie,Evento tipo zombie,-33.464375,-70.69999999999999,2025-04-28 21:15:44,Q8_11_8,Lo Prado
2482,sunny,Evento tipo sunny,-33.464375,-70.69999999999999,2025-04-28 21:15:44,Q8_11_8,Maipú
2483,happy,Evento tipo happy,-33.464375,-70.69999999999999,2025-04-28 21:15:44,Q8_11_8,Apoquindo Las Condes
2484,desconocido,Evento tipo desconocido,-33.464375,-70.65999999999998,2025-04-28 21:15:53,Q8_11_9,Vespucio Norte
2485,happy,Evento tipo happy,-33.464375,-70.65999999999998,2025-04-28 21:15:53,Q8_11_9,Vespucio Sur
2486,zombie,Evento tipo zombie,-33.464375,-70.65999999999998,2025-04-28 21:15:53,Q8_11_9,Puente Alto
2487,ninja,Evento tipo ninja,-33.464375,-70.65999999999998,2025-04-28 21:15:53,Q8_11_9,Autopista Central
2488,inlove,Evento tipo inlove,-33.464375,-70.65999999999998,2025-04-28 21:15:53,Q8_11_9,Maipú
2489,LOL,Evento tipo LOL,-33.464375,-70.65999999999998,2025-04-28 21:15:53,Q8_11_9,Lo Prado
2490,desconocido,Evento tipo desconocido,-33.464375,-70.61999999999999,2025-04-28 21:16:01,Q8_11_10,Lo Barnechea
2491,police,Evento tipo police,-33.464375,-70.61999999999999,2025-04-28 21:16:01,Q8_11_10,Puente Alto
2492,happy,Evento tipo happy,-33.464375,-70.61999999999999,2025-04-28 21:16:01,Q8_11_10,Los Dominicos
2493,peaceful,Evento tipo peaceful,-33.464375,-70.61999999999999,2025-04-28 21:16:01,Q8_11_10,Costanera Norte
2494,LOL,Evento tipo LOL,-33.464375,-70.61999999999999,2025-04-28 21:16:01,Q8_11_10,San Joaquín
2495,zombie,Evento tipo zombie,-33.464375,-70.61999999999999,2025-04-28 21:16:01,Q8_11_10,Peñalolén
2496,desconocido,Evento tipo desconocido,-33.464375,-70.57999999999998,2025-04-28 21:16:10,Q8_11_11,Quinta Normal
2497,happy,Evento tipo happy,-33.464375,-70.57999999999998,2025-04-28 21:16:10,Q8_11_11,San Joaquín
2498,ninja,Evento tipo ninja,-33.464375,-70.57999999999998,2025-04-28 21:16:10,Q8_11_11,Ñuñoa Plaza Egaña
2499,zombie,Evento tipo zombie,-33.464375,-70.57999999999998,2025-04-28 21:16:10,Q8_11_11,Quinta Normal
2500,peaceful,Evento tipo peaceful,-33.464375,-70.57999999999998,2025-04-28 21:16:10,Q8_11_11,Av. La Florida
2501,sunny,Evento tipo sunny,-33.464375,-70.57999999999998,2025-04-28 21:16:10,Q8_11_11,Grecia Ñuñoa
2502,desconocido,Evento tipo desconocido,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,Autopista Central
2503,hazard,Evento tipo hazard,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,Lo Barnechea
2504,happy,Evento tipo happy,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,Peñalolén
2505,zombie,Evento tipo zombie,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,Vespucio Sur
2506,LOL,Evento tipo LOL,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,San Bernardo
2507,inlove,Evento tipo inlove,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,Maipú
2508,sunny,Evento tipo sunny,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,Av. La Florida
2509,peaceful,Evento tipo peaceful,-33.464375,-70.53999999999999,2025-04-28 21:16:18,Q8_11_12,Estación Central
2510,desconocido,Evento tipo desconocido,-33.464375,-70.49999999999999,2025-04-28 21:16:26,Q8_11_13,Quinta Normal
2511,desconocido,Evento tipo desconocido,-33.464375,-70.46,2025-04-28 21:16:35,Q8_11_14,La Cisterna
2512,desconocido,Evento tipo desconocido,-33.464375,-70.41999999999999,2025-04-28 21:16:43,Q8_11_15,Autopista Central
2513,desconocido,Evento tipo desconocido,-33.4275,-70.97999999999999,2025-04-28 21:16:51,Q8_12_1,Los Dominicos
2514,happy,Evento tipo happy,-33.4275,-70.97999999999999,2025-04-28 21:16:51,Q8_12_1,Plaza Italia
2515,LOL,Evento tipo LOL,-33.4275,-70.97999999999999,2025-04-28 21:16:51,Q8_12_1,Costanera Norte
2516,desconocido,Evento tipo desconocido,-33.4275,-70.93999999999998,2025-04-28 21:17:00,Q8_12_2,Vespucio Sur
2517,desconocido,Evento tipo desconocido,-33.4275,-70.89999999999999,2025-04-28 21:17:08,Q8_12_3,Maipú
2518,desconocido,Evento tipo desconocido,-33.4275,-70.85999999999999,2025-04-28 21:17:16,Q8_12_4,Puente Alto
2519,desconocido,Evento tipo desconocido,-33.4275,-70.82,2025-04-28 21:17:24,Q8_12_5,Av. La Florida
2520,happy,Evento tipo happy,-33.4275,-70.82,2025-04-28 21:17:25,Q8_12_5,Vespucio Norte
2521,ninja,Evento tipo ninja,-33.4275,-70.82,2025-04-28 21:17:25,Q8_12_5,Puente Alto
2522,sunny,Evento tipo sunny,-33.4275,-70.82,2025-04-28 21:17:25,Q8_12_5,Pudahuel
2523,desconocido,Evento tipo desconocido,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,Recoleta
2524,hazard,Evento tipo hazard,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,La Cisterna
2525,happy,Evento tipo happy,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,Autopista Central
2526,peaceful,Evento tipo peaceful,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,Independencia
2527,sunny,Evento tipo sunny,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,Apoquindo Las Condes
2528,zombie,Evento tipo zombie,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,Av. La Florida
2529,LOL,Evento tipo LOL,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,Vespucio Sur
2530,ninja,Evento tipo ninja,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,San Joaquín
2531,inlove,Evento tipo inlove,-33.4275,-70.77999999999999,2025-04-28 21:17:33,Q8_12_6,Recoleta
2532,desconocido,Evento tipo desconocido,-33.4275,-70.74,2025-04-28 21:17:41,Q8_12_7,San Bernardo
2533,police,Evento tipo police,-33.4275,-70.74,2025-04-28 21:17:41,Q8_12_7,Plaza Italia
2534,happy,Evento tipo happy,-33.4275,-70.74,2025-04-28 21:17:41,Q8_12_7,San Bernardo
2535,LOL,Evento tipo LOL,-33.4275,-70.74,2025-04-28 21:17:41,Q8_12_7,Lo Prado
2536,inlove,Evento tipo inlove,-33.4275,-70.74,2025-04-28 21:17:41,Q8_12_7,San Bernardo
2537,peaceful,Evento tipo peaceful,-33.4275,-70.74,2025-04-28 21:17:41,Q8_12_7,Los Dominicos
2538,desconocido,Evento tipo desconocido,-33.4275,-70.69999999999999,2025-04-28 21:17:50,Q8_12_8,Macul
2539,chit-chat,Evento tipo chit-chat,-33.4275,-70.69999999999999,2025-04-28 21:17:50,Q8_12_8,Plaza Italia
2540,happy,Evento tipo happy,-33.4275,-70.69999999999999,2025-04-28 21:17:50,Q8_12_8,Providencia
2541,LOL,Evento tipo LOL,-33.4275,-70.69999999999999,2025-04-28 21:17:50,Q8_12_8,Pudahuel
2542,zombie,Evento tipo zombie,-33.4275,-70.69999999999999,2025-04-28 21:17:50,Q8_12_8,Plaza Italia
2543,peaceful,Evento tipo peaceful,-33.4275,-70.69999999999999,2025-04-28 21:17:50,Q8_12_8,Costanera Norte
2544,inlove,Evento tipo inlove,-33.4275,-70.69999999999999,2025-04-28 21:17:50,Q8_12_8,Huechuraba
2545,desconocido,Evento tipo desconocido,-33.4275,-70.65999999999998,2025-04-28 21:17:58,Q8_12_9,La Cisterna
2546,happy,Evento tipo happy,-33.4275,-70.65999999999998,2025-04-28 21:17:58,Q8_12_9,Vespucio Norte
2547,LOL,Evento tipo LOL,-33.4275,-70.65999999999998,2025-04-28 21:17:58,Q8_12_9,Los Dominicos
2548,peaceful,Evento tipo peaceful,-33.4275,-70.65999999999998,2025-04-28 21:17:58,Q8_12_9,San Bernardo
2549,ninja,Evento tipo ninja,-33.4275,-70.65999999999998,2025-04-28 21:17:58,Q8_12_9,Providencia
2550,inlove,Evento tipo inlove,-33.4275,-70.65999999999998,2025-04-28 21:17:58,Q8_12_9,Ñuñoa Plaza Egaña
2551,desconocido,Evento tipo desconocido,-33.4275,-70.61999999999999,2025-04-28 21:18:07,Q8_12_10,Av. La Florida
2552,happy,Evento tipo happy,-33.4275,-70.61999999999999,2025-04-28 21:18:07,Q8_12_10,Independencia
2553,peaceful,Evento tipo peaceful,-33.4275,-70.61999999999999,2025-04-28 21:18:07,Q8_12_10,Lo Barnechea
2554,inlove,Evento tipo inlove,-33.4275,-70.61999999999999,2025-04-28 21:18:07,Q8_12_10,Las Rejas
2555,zombie,Evento tipo zombie,-33.4275,-70.61999999999999,2025-04-28 21:18:07,Q8_12_10,Quinta Normal
2556,ninja,Evento tipo ninja,-33.4275,-70.61999999999999,2025-04-28 21:18:07,Q8_12_10,Apoquindo Las Condes
2557,sunny,Evento tipo sunny,-33.4275,-70.61999999999999,2025-04-28 21:18:07,Q8_12_10,Maipú
2558,desconocido,Evento tipo desconocido,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,La Cisterna
2559,happy,Evento tipo happy,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,Independencia
2560,sunny,Evento tipo sunny,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,Los Dominicos
2561,LOL,Evento tipo LOL,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,Recoleta
2562,peaceful,Evento tipo peaceful,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,San Bernardo
2563,inlove,Evento tipo inlove,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,Pudahuel
2564,zombie,Evento tipo zombie,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,Grecia Ñuñoa
2565,ninja,Evento tipo ninja,-33.4275,-70.57999999999998,2025-04-28 21:18:15,Q8_12_11,Los Dominicos
2566,desconocido,Evento tipo desconocido,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,Autopista Central
2567,happy,Evento tipo happy,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,Pudahuel
2568,cool,Evento tipo cool,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,Las Rejas
2569,ninja,Evento tipo ninja,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,Plaza Italia
2570,speedy,Evento tipo speedy,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,Providencia
2571,LOL,Evento tipo LOL,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,Maipú
2572,sunny,Evento tipo sunny,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,San Joaquín
2573,peaceful,Evento tipo peaceful,-33.4275,-70.53999999999999,2025-04-28 21:18:23,Q8_12_12,Vespucio Norte
2574,desconocido,Evento tipo desconocido,-33.4275,-70.49999999999999,2025-04-28 21:18:32,Q8_12_13,Providencia
2575,sunny,Evento tipo sunny,-33.4275,-70.49999999999999,2025-04-28 21:18:32,Q8_12_13,Huechuraba
2576,desconocido,Evento tipo desconocido,-33.4275,-70.46,2025-04-28 21:18:40,Q8_12_14,La Cisterna
2577,desconocido,Evento tipo desconocido,-33.4275,-70.41999999999999,2025-04-28 21:18:48,Q8_12_15,Camino a Melipilla
2578,desconocido,Evento tipo desconocido,-33.39062500000001,-70.97999999999999,2025-04-28 21:18:56,Q8_13_1,Peñalolén
2579,desconocido,Evento tipo desconocido,-33.39062500000001,-70.93999999999998,2025-04-28 21:19:05,Q8_13_2,La Cisterna
2580,desconocido,Evento tipo desconocido,-33.39062500000001,-70.89999999999999,2025-04-28 21:19:13,Q8_13_3,Camino a Melipilla
2581,desconocido,Evento tipo desconocido,-33.39062500000001,-70.85999999999999,2025-04-28 21:19:21,Q8_13_4,Autopista Central
2582,ninja,Evento tipo ninja,-33.39062500000001,-70.85999999999999,2025-04-28 21:19:21,Q8_13_4,Pudahuel
2583,peaceful,Evento tipo peaceful,-33.39062500000001,-70.85999999999999,2025-04-28 21:19:21,Q8_13_4,Recoleta
2584,happy,Evento tipo happy,-33.39062500000001,-70.85999999999999,2025-04-28 21:19:21,Q8_13_4,Ñuñoa Plaza Egaña
2585,zombie,Evento tipo zombie,-33.39062500000001,-70.85999999999999,2025-04-28 21:19:21,Q8_13_4,Huechuraba
2586,desconocido,Evento tipo desconocido,-33.39062500000001,-70.82,2025-04-28 21:19:29,Q8_13_5,Estación Central
2587,ninja,Evento tipo ninja,-33.39062500000001,-70.82,2025-04-28 21:19:29,Q8_13_5,Av. La Florida
2588,happy,Evento tipo happy,-33.39062500000001,-70.82,2025-04-28 21:19:29,Q8_13_5,Costanera Norte
2589,desconocido,Evento tipo desconocido,-33.39062500000001,-70.77999999999999,2025-04-28 21:19:38,Q8_13_6,Autopista Central
2590,happy,Evento tipo happy,-33.39062500000001,-70.77999999999999,2025-04-28 21:19:38,Q8_13_6,Alameda Centro
2591,sunny,Evento tipo sunny,-33.39062500000001,-70.77999999999999,2025-04-28 21:19:38,Q8_13_6,Camino a Melipilla
2592,LOL,Evento tipo LOL,-33.39062500000001,-70.77999999999999,2025-04-28 21:19:38,Q8_13_6,Las Rejas
2593,desconocido,Evento tipo desconocido,-33.39062500000001,-70.74,2025-04-28 21:19:46,Q8_13_7,Vespucio Norte
2594,hazard,Evento tipo hazard,-33.39062500000001,-70.74,2025-04-28 21:19:46,Q8_13_7,Vespucio Sur
2595,sunny,Evento tipo sunny,-33.39062500000001,-70.74,2025-04-28 21:19:46,Q8_13_7,Av. La Florida
2596,happy,Evento tipo happy,-33.39062500000001,-70.74,2025-04-28 21:19:46,Q8_13_7,Las Rejas
2597,inlove,Evento tipo inlove,-33.39062500000001,-70.74,2025-04-28 21:19:46,Q8_13_7,Huechuraba
2598,ninja,Evento tipo ninja,-33.39062500000001,-70.74,2025-04-28 21:19:46,Q8_13_7,Recoleta
2599,desconocido,Evento tipo desconocido,-33.39062500000001,-70.69999999999999,2025-04-28 21:19:54,Q8_13_8,San Miguel
2600,happy,Evento tipo happy,-33.39062500000001,-70.69999999999999,2025-04-28 21:19:54,Q8_13_8,La Cisterna
2601,LOL,Evento tipo LOL,-33.39062500000001,-70.69999999999999,2025-04-28 21:19:54,Q8_13_8,Maipú
2602,peaceful,Evento tipo peaceful,-33.39062500000001,-70.69999999999999,2025-04-28 21:19:55,Q8_13_8,Los Dominicos
2603,sunny,Evento tipo sunny,-33.39062500000001,-70.69999999999999,2025-04-28 21:19:55,Q8_13_8,San Bernardo
2604,happy,Evento tipo happy,-33.39062500000001,-70.69999999999999,2025-04-28 21:19:55,Q8_13_8,Plaza Italia
2605,desconocido,Evento tipo desconocido,-33.39062500000001,-70.65999999999998,2025-04-28 21:20:03,Q8_13_9,Av. La Florida
2606,happy,Evento tipo happy,-33.39062500000001,-70.65999999999998,2025-04-28 21:20:03,Q8_13_9,Estación Central
2607,LOL,Evento tipo LOL,-33.39062500000001,-70.65999999999998,2025-04-28 21:20:03,Q8_13_9,Camino a Melipilla
2608,desconocido,Evento tipo desconocido,-33.39062500000001,-70.61999999999999,2025-04-28 21:20:11,Q8_13_10,San Miguel
2609,happy,Evento tipo happy,-33.39062500000001,-70.61999999999999,2025-04-28 21:20:11,Q8_13_10,Lo Prado
2610,peaceful,Evento tipo peaceful,-33.39062500000001,-70.61999999999999,2025-04-28 21:20:11,Q8_13_10,Av. La Florida
2611,inlove,Evento tipo inlove,-33.39062500000001,-70.61999999999999,2025-04-28 21:20:11,Q8_13_10,Plaza Italia
2612,LOL,Evento tipo LOL,-33.39062500000001,-70.61999999999999,2025-04-28 21:20:11,Q8_13_10,San Miguel
2613,ninja,Evento tipo ninja,-33.39062500000001,-70.61999999999999,2025-04-28 21:20:11,Q8_13_10,Providencia
2614,desconocido,Evento tipo desconocido,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:19,Q8_13_11,Vespucio Sur
2615,happy,Evento tipo happy,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:19,Q8_13_11,Apoquindo Las Condes
2616,inlove,Evento tipo inlove,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:19,Q8_13_11,Macul
2617,zombie,Evento tipo zombie,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:19,Q8_13_11,Las Rejas
2618,ninja,Evento tipo ninja,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:20,Q8_13_11,San Bernardo
2619,happy,Evento tipo happy,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:20,Q8_13_11,San Joaquín
2620,inlove,Evento tipo inlove,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:20,Q8_13_11,Maipú
2621,peaceful,Evento tipo peaceful,-33.39062500000001,-70.57999999999998,2025-04-28 21:20:20,Q8_13_11,Maipú
2622,desconocido,Evento tipo desconocido,-33.39062500000001,-70.53999999999999,2025-04-28 21:20:28,Q8_13_12,Puente Alto
2623,sunny,Evento tipo sunny,-33.39062500000001,-70.53999999999999,2025-04-28 21:20:28,Q8_13_12,Costanera Norte
2624,happy,Evento tipo happy,-33.39062500000001,-70.53999999999999,2025-04-28 21:20:28,Q8_13_12,Vespucio Sur
2625,peaceful,Evento tipo peaceful,-33.39062500000001,-70.53999999999999,2025-04-28 21:20:28,Q8_13_12,Macul
2626,zombie,Evento tipo zombie,-33.39062500000001,-70.53999999999999,2025-04-28 21:20:28,Q8_13_12,Las Rejas
2627,ninja,Evento tipo ninja,-33.39062500000001,-70.53999999999999,2025-04-28 21:20:28,Q8_13_12,Vespucio Norte
2628,LOL,Evento tipo LOL,-33.39062500000001,-70.53999999999999,2025-04-28 21:20:28,Q8_13_12,Plaza Italia
2629,desconocido,Evento tipo desconocido,-33.39062500000001,-70.49999999999999,2025-04-28 21:20:36,Q8_13_13,Plaza Italia
2630,happy,Evento tipo happy,-33.39062500000001,-70.49999999999999,2025-04-28 21:20:36,Q8_13_13,Camino a Melipilla
2631,zombie,Evento tipo zombie,-33.39062500000001,-70.49999999999999,2025-04-28 21:20:36,Q8_13_13,San Miguel
2632,LOL,Evento tipo LOL,-33.39062500000001,-70.49999999999999,2025-04-28 21:20:36,Q8_13_13,San Miguel
2633,inlove,Evento tipo inlove,-33.39062500000001,-70.49999999999999,2025-04-28 21:20:36,Q8_13_13,Costanera Norte
2634,peaceful,Evento tipo peaceful,-33.39062500000001,-70.49999999999999,2025-04-28 21:20:36,Q8_13_13,Los Dominicos
2635,desconocido,Evento tipo desconocido,-33.39062500000001,-70.46,2025-04-28 21:20:44,Q8_13_14,Lo Prado
2636,desconocido,Evento tipo desconocido,-33.39062500000001,-70.41999999999999,2025-04-28 21:20:53,Q8_13_15,Recoleta
2637,desconocido,Evento tipo desconocido,-33.35375000000001,-70.97999999999999,2025-04-28 21:21:01,Q8_14_1,Lo Prado
2638,desconocido,Evento tipo desconocido,-33.35375000000001,-70.93999999999998,2025-04-28 21:21:09,Q8_14_2,Estación Central
2639,desconocido,Evento tipo desconocido,-33.35375000000001,-70.89999999999999,2025-04-28 21:21:17,Q8_14_3,Vespucio Sur
2640,desconocido,Evento tipo desconocido,-33.35375000000001,-70.85999999999999,2025-04-28 21:21:26,Q8_14_4,Puente Alto
2641,desconocido,Evento tipo desconocido,-33.35375000000001,-70.82,2025-04-28 21:21:34,Q8_14_5,Autopista Central
2642,inlove,Evento tipo inlove,-33.35375000000001,-70.82,2025-04-28 21:21:34,Q8_14_5,Estación Central
2643,happy,Evento tipo happy,-33.35375000000001,-70.82,2025-04-28 21:21:34,Q8_14_5,Peñalolén
2644,desconocido,Evento tipo desconocido,-33.35375000000001,-70.77999999999999,2025-04-28 21:21:42,Q8_14_6,San Miguel
2645,happy,Evento tipo happy,-33.35375000000001,-70.77999999999999,2025-04-28 21:21:42,Q8_14_6,Maipú
2646,desconocido,Evento tipo desconocido,-33.35375000000001,-70.74,2025-04-28 21:21:50,Q8_14_7,San Joaquín
2647,happy,Evento tipo happy,-33.35375000000001,-70.74,2025-04-28 21:21:50,Q8_14_7,Providencia
2648,peaceful,Evento tipo peaceful,-33.35375000000001,-70.74,2025-04-28 21:21:50,Q8_14_7,Autopista Central
2649,ninja,Evento tipo ninja,-33.35375000000001,-70.74,2025-04-28 21:21:50,Q8_14_7,Vespucio Norte
2650,happy,Evento tipo happy,-33.35375000000001,-70.74,2025-04-28 21:21:51,Q8_14_7,San Bernardo
2651,desconocido,Evento tipo desconocido,-33.35375000000001,-70.69999999999999,2025-04-28 21:21:59,Q8_14_8,San Miguel
2652,happy,Evento tipo happy,-33.35375000000001,-70.69999999999999,2025-04-28 21:21:59,Q8_14_8,Grecia Ñuñoa
2653,LOL,Evento tipo LOL,-33.35375000000001,-70.69999999999999,2025-04-28 21:21:59,Q8_14_8,Apoquindo Las Condes
2654,ninja,Evento tipo ninja,-33.35375000000001,-70.69999999999999,2025-04-28 21:21:59,Q8_14_8,Lo Prado
2655,zombie,Evento tipo zombie,-33.35375000000001,-70.69999999999999,2025-04-28 21:21:59,Q8_14_8,Recoleta
2656,desconocido,Evento tipo desconocido,-33.35375000000001,-70.65999999999998,2025-04-28 21:22:07,Q8_14_9,Peñalolén
2657,happy,Evento tipo happy,-33.35375000000001,-70.65999999999998,2025-04-28 21:22:07,Q8_14_9,Quinta Normal
2658,inlove,Evento tipo inlove,-33.35375000000001,-70.65999999999998,2025-04-28 21:22:07,Q8_14_9,Autopista Central
2659,sunny,Evento tipo sunny,-33.35375000000001,-70.65999999999998,2025-04-28 21:22:07,Q8_14_9,Lo Barnechea
2660,LOL,Evento tipo LOL,-33.35375000000001,-70.65999999999998,2025-04-28 21:22:07,Q8_14_9,Costanera Norte
2661,ninja,Evento tipo ninja,-33.35375000000001,-70.65999999999998,2025-04-28 21:22:07,Q8_14_9,Apoquindo Las Condes
2662,zombie,Evento tipo zombie,-33.35375000000001,-70.65999999999998,2025-04-28 21:22:07,Q8_14_9,Grecia Ñuñoa
